id	emotion
2373_0084_A_949	0.005365482531487942,0.020451147109270096,0.060236066579818726,0.04320564866065979,0.12804491817951202,0.010385156609117985
2373_0084_A_951	0.00882776640355587,0.023212095722556114,0.02429841086268425,0.17204530537128448,0.030177684500813484,0.41370826959609985
2373_0084_A_954	0.009007366374135017,0.04343429207801819,0.14807265996932983,0.29987025260925293,0.03813507780432701,0.16781604290008545
2373_0084_A_950	0.005555440671741962,0.023534774780273438,0.03317679837346077,0.04278068244457245,0.01612750068306923,0.0037732988130301237
2373_0083_A_947	0.00936891045421362,0.1208057552576065,0.028963889926671982,0.03499585762619972,0.012306648306548595,0.022988907992839813
2373_0084_A_952	0.0037202681414783,0.017438296228647232,0.025936994701623917,0.06723744422197342,0.031819216907024384,0.021154183894395828
2373_0084_A_959	0.014705531299114227,0.05641403794288635,0.09933589398860931,0.22482293844223022,0.02746075764298439,0.4191756844520569
2373_0084_A_960	0.005853031296283007,0.014320474117994308,0.008224846795201302,0.036611251533031464,0.01367761567234993,0.0995822548866272
2373_0084_A_956	0.017057690769433975,0.024820402264595032,0.16244423389434814,0.08851905167102814,0.26705124974250793,0.14816038310527802
2373_0084_A_961	0.017310157418251038,0.035059280693531036,0.037707094103097916,0.6025136709213257,0.03324020653963089,0.0871935784816742
2373_0084_A_958	0.0031060194596648216,0.03081866353750229,0.012421578168869019,0.045970793813467026,0.032281216233968735,0.015911169350147247
2373_0084_A_962	0.013310909271240234,0.10365620255470276,0.01993059739470482,0.24584555625915527,0.038236018270254135,0.05827104300260544
2373_0084_A_963	0.01107245497405529,0.02848218008875847,0.05408995598554611,0.07513082772493362,0.0308229923248291,0.6711975932121277
2373_0084_A_964	0.005244553089141846,0.012658702209591866,0.13075506687164307,0.02145063504576683,0.030030231922864914,0.03722285479307175
2373_0085_A_973	0.009923764504492283,0.03005671128630638,0.05426567792892456,0.0705006942152977,1.01239812374115,0.0993179976940155
2373_0084_A_967	0.00842340663075447,0.42168930172920227,0.08522060513496399,0.05804191902279854,0.04299955070018768,0.10762964189052582
2373_0085_A_971	0.0024309037253260612,0.04612494632601738,0.2367580533027649,0.013048865832388401,0.04149586707353592,0.012001438066363335
2373_0085_A_970	0.0031617511995136738,0.01426570862531662,0.07582888752222061,0.017317751422524452,0.013649804517626762,0.008719690144062042
2373_0085_A_972	0.012605994939804077,0.06683599203824997,0.035932980477809906,0.05131737142801285,0.03844648599624634,0.04767056554555893
2373_0085_A_977	0.008291687816381454,0.019920526072382927,0.02915900945663452,0.02141902595758438,0.07102369517087936,1.0884143114089966
2373_0085_A_979	0.0031849569641053677,0.060664497315883636,0.04028468579053879,0.03760489821434021,0.02590930461883545,0.012082826346158981
2373_0085_A_978	0.00559332687407732,0.01802351139485836,0.028593696653842926,0.045411333441734314,0.11345571279525757,1.4560154676437378
2373_0085_A_981	0.03323674201965332,0.038964394479990005,0.012250402942299843,0.14857268333435059,1.0318841934204102,2.2023050785064697
2373_0085_A_982	0.03666473180055618,0.05508580803871155,0.008813507854938507,0.0218677818775177,0.045605167746543884,0.6407932639122009
2373_0085_A_980	0.0027814616914838552,0.01114614773541689,0.047131896018981934,0.026263870298862457,0.04755353182554245,0.004969322122633457
2373_0079_A_936	0.007669647224247456,0.028173938393592834,0.01765085943043232,0.01833586022257805,0.00829863827675581,0.007437336258590221
2373_0083_A_946	0.003918325528502464,0.04677154868841171,0.412448912858963,0.021737143397331238,0.03054596111178398,0.011585088446736336
2373_0082_A_945	0.01653442345559597,0.053255897015333176,0.03366834670305252,0.03957383334636688,0.0680161714553833,0.5646846294403076
2373_0084_A_957	0.008575528860092163,0.019412832334637642,0.047934237867593765,0.427828848361969,0.10602477192878723,0.09097128361463547
2373_0084_A_953	0.006445341743528843,0.03998025879263878,0.2887084484100342,0.28190135955810547,0.07681309431791306,0.2173009067773819
2373_0084_A_955	0.00994098000228405,0.12402107566595078,0.039242446422576904,0.08263158053159714,0.012519095093011856,0.01752246543765068
2373_0084_A_965	0.006799144670367241,0.024674348533153534,0.3913675546646118,0.11443938314914703,0.02584255114197731,0.01351052988320589
2373_0084_A_966	0.006788468919694424,0.06610177457332611,0.03127544745802879,0.09867516160011292,0.021300889551639557,0.059613022953271866
2373_0085_A_974	0.018021009862422943,0.03354807198047638,0.06378980726003647,0.047574132680892944,0.09082501381635666,0.8326516151428223
2373_0085_A_969	0.003549148328602314,0.014443377032876015,0.07252289354801178,0.033054910600185394,0.029043780639767647,0.003706348594278097
2373_0085_A_968	0.024547088891267776,0.059477366507053375,0.05391605198383331,0.030788611620664597,0.09787417948246002,0.20897479355335236
2373_0086_A_986	0.0053609516471624374,0.03167489171028137,0.013415166176855564,0.06850714236497879,0.02046767622232437,0.01773732528090477
2373_0086_A_990	0.015756923705339432,0.11392246186733246,0.038104817271232605,0.17557458579540253,0.02300451695919037,0.22310090065002441
2373_0085_A_983	0.01722986251115799,0.0315290242433548,0.022939935326576233,0.018445754423737526,0.22869950532913208,1.3564965724945068
2373_0086_A_992	0.007319937460124493,0.5797170400619507,0.021276235580444336,0.05074837803840637,0.019991779699921608,0.06835156679153442
2373_0087_A_996	0.010001533664762974,0.06284686177968979,0.1131950318813324,0.033321261405944824,0.062071289867162704,0.08721525967121124
2373_0087_A_994	0.0033412878401577473,0.018728286027908325,0.053580231964588165,0.10421375930309296,0.023485679179430008,0.015022611245512962
2373_0087_A_995	0.007143421098589897,0.05908168852329254,0.09784336388111115,0.10797128081321716,0.012394909746944904,0.015609553083777428
2373_0087_A_999	0.011707406491041183,0.1373182237148285,0.0815630853176117,0.0658540427684784,0.00899568758904934,0.01606055721640587
2373_0087_A_998	0.010191948153078556,0.008452454581856728,0.05707649141550064,0.030527841299772263,0.06595361977815628,0.49001383781433105
2373_0087_A_1001	0.004142774268984795,0.052680160850286484,0.030636444687843323,0.044113826006650925,0.01914162188768387,0.012028229422867298
2373_0087_A_1000	0.01703481748700142,0.09430670738220215,0.07535028457641602,0.02546745538711548,0.02336885780096054,0.020145967602729797
2373_0088_A_1003	0.006746400147676468,0.0596722774207592,0.020290812477469444,0.02096395194530487,0.01140410266816616,0.006577410735189915
2373_0089_A_1006	0.010354328900575638,0.2272666096687317,0.03836037963628769,0.04483544081449509,0.021856727078557014,0.02590053528547287
2373_0089_A_1005	0.005793362855911255,0.03944263234734535,0.010242633521556854,0.036492735147476196,0.008377782069146633,0.006096137221902609
2373_0089_A_1008	0.0034601199440658092,0.05920058861374855,0.24847781658172607,0.03133612871170044,0.02645149827003479,0.015931861475110054
2373_0089_A_1009	0.0063439588993787766,0.08975635468959808,0.7657518982887268,0.02215886488556862,0.06046389043331146,0.014918562024831772
2373_0089_A_1010	0.012130755931138992,0.8075711131095886,0.02004784718155861,0.04068738594651222,0.018670352175831795,0.0358068123459816
2373_0089_A_1014	0.012712594121694565,0.039845798164606094,1.3500903844833374,0.13564176857471466,0.0897044911980629,0.03383792191743851
2373_0089_A_1013	0.00908622145652771,0.03794845938682556,0.0363398939371109,1.0605735778808594,0.03463224321603775,0.06436192989349365
2373_0089_A_1012	0.006560018286108971,0.870875895023346,0.04164009913802147,0.024911854416131973,0.020734094083309174,0.029357433319091797
2373_0090_A_1020	0.009730187244713306,0.188680499792099,0.09974659234285355,0.00886535458266735,0.017381077632308006,0.010117486119270325
2373_0089_A_1016	0.006964287254959345,0.03574051707983017,0.034940071403980255,1.78879976272583,0.028298817574977875,0.06843072175979614
2373_0090_A_1021	0.00413291621953249,0.04192820191383362,0.016672171652317047,0.02276996709406376,0.011787003837525845,0.006224660202860832
2373_0090_A_1022	0.009590650908648968,0.11741452664136887,0.01776578463613987,0.05420904606580734,0.007378143724054098,0.004006255883723497
2373_0090_A_1024	0.005120495799928904,0.06499820947647095,0.045489732176065445,0.0669640451669693,0.022350236773490906,0.1097654476761818
2373_0090_A_1027	0.005054358392953873,0.07806551456451416,0.037304505705833435,0.07944155484437943,0.019522342830896378,0.06576087325811386
2373_0090_A_1029	0.009138773195445538,0.03526511415839195,0.15958431363105774,0.13884970545768738,0.03174314275383949,0.06456402689218521
2373_0086_A_987	0.007608792744576931,0.04952545836567879,0.04235702380537987,0.25125518441200256,0.06821100413799286,0.34480956196784973
2373_0086_A_984	0.009417600929737091,0.06716079264879227,0.0877319872379303,0.019953947514295578,0.05697488784790039,0.005298359785228968
2373_0086_A_989	0.01101489458233118,0.03024883195757866,0.034722693264484406,0.06205936521291733,0.04884640872478485,0.7280355095863342
2373_0086_A_991	0.01053005550056696,0.7017562985420227,0.0705423504114151,0.025410227477550507,0.018790973350405693,0.03128431737422943
2373_0086_A_988	0.012040380388498306,0.0659785345196724,0.027490781620144844,0.6246256232261658,0.03312467783689499,0.05203104764223099
2373_0087_A_993	0.005361974239349365,0.059668414294719696,0.03576841577887535,0.030986957252025604,0.01001411397010088,0.01198430173099041
2373_0087_A_997	0.005888371728360653,0.07223289459943771,0.2559308409690857,0.03744373470544815,0.04497038200497627,0.02018772065639496
2373_0089_A_1011	0.006689925212413073,0.13615721464157104,0.07486382871866226,0.07201944291591644,0.01790849305689335,0.08522382378578186
2373_0089_A_1015	0.013740792870521545,0.03597027808427811,0.07652106136083603,1.6250660419464111,0.03166549652814865,0.0986558273434639
2373_0090_A_1018	0.005113895051181316,0.030238855630159378,0.13731619715690613,0.044875942170619965,0.018762419000267982,0.011181781999766827
2373_0089_A_1017	0.0030007786117494106,0.02468317374587059,0.02136409468948841,0.04591813683509827,0.00987132079899311,0.00974250677973032
2373_0090_A_1019	0.01726105622947216,0.09532510489225388,0.0339391827583313,0.07204660773277283,0.017412813380360603,0.002124883234500885
2373_0090_A_1023	0.005165871698409319,0.0736476480960846,0.05496363341808319,0.02000386454164982,0.011803979985415936,0.014347697608172894
2373_0090_A_1028	0.007112676277756691,0.05427327752113342,0.09292987734079361,0.07663748413324356,0.011710314080119133,0.12647220492362976
2373_0090_A_1025	0.0063437409698963165,0.008791958913207054,0.1266753226518631,0.1165899932384491,0.3079531192779541,0.04664486646652222
2373_0090_A_1026	0.004529344849288464,0.04554352909326553,0.09681499004364014,0.11604119837284088,0.032940659672021866,0.0760342925786972
2373_0091_A_1034	0.02844628505408764,0.1735515594482422,0.045080579817295074,0.03740822151303291,0.015214502811431885,0.07377643883228302
2373_0091_A_1032	0.004891294986009598,0.017970215529203415,0.07983893901109695,0.013368891552090645,0.01353530678898096,0.009605368599295616
2373_0091_A_1031	0.00950641930103302,0.13358132541179657,0.013382135890424252,0.03132027015089989,0.009516486898064613,0.019843365997076035
2373_0091_A_1037	0.013327810913324356,0.019205819815397263,0.016650862991809845,0.03880923241376877,0.016782892867922783,0.006850846577435732
2373_0091_A_1038	0.01489165984094143,0.02897130325436592,0.015015343204140663,0.0447213388979435,0.025855014100670815,0.033102720975875854
2373_0091_A_1039	0.011739724315702915,0.0870332419872284,0.04463072121143341,0.1089487373828888,0.033559367060661316,0.04402714967727661
2373_0091_A_1043	0.01225934736430645,0.09777449071407318,0.04168229550123215,0.1554386019706726,0.014164227992296219,0.026241498067975044
2373_0091_A_1045	0.0068045202642679214,0.050368987023830414,0.15307369828224182,0.19503533840179443,0.023762185126543045,0.022748617455363274
2373_0091_A_1047	0.006341939326375723,0.02883482538163662,0.01477888785302639,0.4665432572364807,0.014353198930621147,0.025199582800269127
2373_0091_A_1048	0.011924849823117256,0.08976393193006516,0.05120982974767685,0.1103081926703453,0.07982349395751953,0.11685672402381897
2373_0091_A_1052	0.002661363920196891,0.07525902986526489,0.21024839580059052,0.06118836998939514,0.014605101197957993,0.036361534148454666
2373_0091_A_1053	0.004765995778143406,0.03536917641758919,0.45148614048957825,0.1675148904323578,0.05822552740573883,0.0726710855960846
2373_0091_A_1054	0.00862598791718483,0.020945588126778603,0.06684660911560059,0.08380081504583359,0.012725003063678741,0.006526187527924776
2373_0091_A_1055	0.0062601035460829735,0.020998546853661537,0.08731859922409058,0.03812742978334427,0.01537647470831871,0.01187719963490963
2373_0091_A_1057	0.0035350751131772995,0.014413394965231419,0.012502122670412064,0.03372396528720856,0.044250138103961945,0.04380924254655838
2373_0091_A_1056	0.010646998882293701,0.1306878924369812,0.035551052540540695,0.10417076200246811,0.028919648379087448,0.023455755785107613
2373_0092_A_1064	0.002745115663856268,0.03679624944925308,0.0166866946965456,0.13777728378772736,0.017517924308776855,0.06241581588983536
2373_0093_A_1066	0.004183695185929537,0.05272543430328369,0.07325004786252975,0.012196706607937813,0.025967150926589966,0.007907278835773468
2373_0093_A_1068	0.0031982087530195713,0.05958570912480354,0.03461018204689026,0.08796404302120209,0.01799664832651615,0.008508189581334591
2373_0094_A_1072	0.009840082377195358,0.07808491587638855,0.051649924367666245,0.04403745383024216,0.06350195407867432,0.08806318789720535
2373_0094_A_1071	0.008270704187452793,0.04203261062502861,0.042219217866659164,0.030989546328783035,0.05400583893060684,0.012068003416061401
2373_0094_A_1074	0.012579590082168579,0.030257046222686768,0.5224397778511047,0.06939367949962616,0.07691369950771332,0.14497153460979462
2373_0094_A_1073	0.008974628522992134,0.05768587440252304,0.08447376638650894,0.03436142951250076,0.05104014649987221,0.24780575931072235
2373_0094_A_1075	0.020617034286260605,0.03190092742443085,0.17980578541755676,0.029489999637007713,0.179229736328125,0.5200604796409607
2373_0091_A_1033	0.008158404380083084,0.04416724666953087,0.047031305730342865,0.027813907712697983,0.023418743163347244,0.009850291535258293
2373_0090_A_1030	0.005944418720901012,0.12512682378292084,0.03330477327108383,0.07443618029356003,0.014448649249970913,0.013397944159805775
2373_0091_A_1036	0.007657655514776707,0.1695103645324707,0.10535463690757751,0.12062276899814606,0.02404727414250374,0.02575097791850567
2373_0091_A_1035	0.008736280724406242,0.023776724934577942,0.08422288298606873,0.061448998749256134,0.032687414437532425,0.28502824902534485
2373_0091_A_1040	0.01717502623796463,0.038590751588344574,0.026957303285598755,0.5046703219413757,0.04860430210828781,0.2928834557533264
2373_0091_A_1041	0.01712949573993683,0.03294003754854202,0.16535690426826477,1.031137466430664,0.019037039950489998,0.06021931767463684
2373_0091_A_1042	0.00282673561014235,0.08682779222726822,0.3986184000968933,0.09452252089977264,0.039338890463113785,0.07540233433246613
2373_0091_A_1044	0.009727874770760536,0.08712426573038101,0.0909578800201416,0.11232967674732208,0.030292998999357224,0.03212627023458481
2373_0091_A_1050	0.009444894269108772,0.03512335568666458,0.11054268479347229,0.5879891514778137,0.05636187270283699,0.04888208955526352
2373_0091_A_1046	0.0032415215391665697,0.059724047780036926,0.2192927598953247,0.026801981031894684,0.01529817096889019,0.11433780938386917
2373_0091_A_1049	0.011031365022063255,0.03634831681847572,0.14529544115066528,0.34178975224494934,0.10448648035526276,0.025285758078098297
2373_0091_A_1051	0.008439559489488602,0.0740014985203743,0.0628107562661171,0.06281034648418427,0.06906180083751678,0.17461419105529785
2373_0091_A_1058	0.01817009411752224,0.029636643826961517,0.048998475074768066,0.09008107334375381,0.05682411044836044,0.15742090344429016
2373_0092_A_1062	0.00800618901848793,0.03588905930519104,0.061626359820365906,0.08735940605401993,0.02027609571814537,0.04509733244776726
2373_0092_A_1061	0.004422540310770273,0.036939606070518494,0.5275634527206421,0.17837940156459808,0.058428943157196045,0.023636996746063232
2373_0094_A_1070	0.009207440540194511,0.034106552600860596,0.04778222739696503,0.030931558459997177,0.0347147062420845,0.010066276416182518
2373_0094_A_1076	0.005041274707764387,0.02185586839914322,0.0816492959856987,0.05768445134162903,0.030227836221456528,0.0351119264960289
2373_0094_A_1077	0.009993864223361015,0.25776347517967224,0.09041151404380798,0.014708047732710838,0.017264509573578835,0.02855309285223484
2373_0096_A_1083	0.012457842007279396,0.080650195479393,0.030953139066696167,0.02097386121749878,0.007419379893690348,0.0047485497780144215
2373_0096_A_1081	0.008757228031754494,0.025723688304424286,0.022024039179086685,0.022625967860221863,0.01483459398150444,0.006272366736084223
2373_0096_A_1082	0.004506964236497879,0.032191526144742966,0.6907715797424316,0.10803336650133133,0.019828427582979202,0.011118288151919842
2373_0096_A_1087	0.004612670745700598,0.03758137300610542,0.12072280794382095,0.04788212478160858,0.24104274809360504,0.01435786671936512
2373_0096_A_1089	0.013619238510727882,0.08099335432052612,0.13167615234851837,0.10067079216241837,0.053658753633499146,0.016431542113423347
2373_0096_A_1091	0.006073531229048967,0.03607536107301712,0.05023126304149628,0.14503926038742065,0.03173854202032089,0.005071262363344431
2373_0096_A_1096	0.00798032432794571,0.1342746913433075,0.03702745959162712,0.33480653166770935,0.11830361187458038,0.0735376849770546
2373_0096_A_1093	0.006851754151284695,0.02340691350400448,0.05052955448627472,0.07230369746685028,0.013810194097459316,0.21791228652000427
2373_0096_A_1098	0.006624983623623848,0.1000814288854599,0.05013719201087952,0.04693257808685303,0.024049775674939156,0.0533042848110199
2373_0096_A_1102	0.00643524806946516,0.016416050493717194,0.019772658124566078,0.10286860167980194,0.016006359830498695,0.004795595537871122
2373_0096_A_1097	0.009465096518397331,0.019252950325608253,0.03658570349216461,1.0400234460830688,0.09709567576646805,0.1610114574432373
2373_0096_A_1103	0.006142817437648773,0.3281416893005371,0.07292947173118591,0.011542754247784615,0.013086886145174503,0.04031020402908325
2373_0096_A_1104	0.01921261101961136,0.14473380148410797,0.05528748780488968,0.19155509769916534,0.0283031202852726,0.026450946927070618
2373_0096_A_1101	0.0029571964405477047,0.012775068171322346,0.02684297226369381,0.2459530532360077,0.01860986277461052,0.03471289202570915
2373_0096_A_1107	0.006355935707688332,0.06521487981081009,0.2372695505619049,0.15208789706230164,0.01950952596962452,0.021865326911211014
2373_0096_A_1105	0.013832040131092072,0.07183068990707397,0.027824973687529564,0.24948462843894958,0.015881352126598358,0.06956833600997925
2373_0096_A_1108	0.006098313257098198,0.03490358591079712,0.6186220645904541,0.19026978313922882,0.1191658228635788,0.026675354689359665
2373_0098_A_1114	0.00525395292788744,0.05655188485980034,0.1846589893102646,0.46522799134254456,0.034849196672439575,0.05609353631734848
2373_0098_A_1113	0.006281739100813866,0.05124272033572197,0.056166574358940125,0.15354248881340027,0.014766711741685867,0.0442463718354702
2373_0098_A_1117	0.005971101112663746,0.05318532884120941,0.025355564430356026,0.22706101834774017,0.03272176533937454,0.022377999499440193
2373_0099_A_1125	0.006119001656770706,0.02183915674686432,0.21877357363700867,0.05950365588068962,0.22131913900375366,0.040636129677295685
2373_0099_A_1124	0.008932866156101227,0.04646611958742142,0.06821880489587784,0.03614678978919983,0.01952994614839554,0.016346652060747147
2373_0098_A_1121	0.009847484529018402,0.04699535667896271,0.048341698944568634,1.703676462173462,0.023521896451711655,0.030148793011903763
2373_0099_A_1127	0.00791431125253439,0.03491406515240669,0.059240058064460754,0.0672188475728035,0.12285783886909485,0.060511939227581024
2373_0099_A_1129	0.007861005142331123,0.16932252049446106,0.09834747016429901,0.028929539024829865,0.0804508775472641,0.07441927492618561
2373_0099_A_1122	0.013783933594822884,0.03707794472575188,0.07161112129688263,0.021459156647324562,0.016231674700975418,0.5029513835906982
2373_0099_A_1123	0.006297942716628313,0.034030646085739136,0.10523192584514618,0.02305230312049389,0.010135428048670292,0.00830655824393034
2373_0096_A_1086	0.007246511988341808,0.03274286910891533,0.03235933557152748,0.02293754741549492,0.018202926963567734,0.00789214950054884
2373_0096_A_1085	0.00820793304592371,0.03486437350511551,0.04726458340883255,0.021420972421765327,0.027988102287054062,0.00721664959564805
2373_0096_A_1092	0.005868123844265938,0.14531536400318146,0.1372259557247162,0.021986456587910652,0.022547753527760506,0.02693433314561844
2373_0096_A_1095	0.008416296914219856,0.036705564707517624,0.016767453402280807,0.26672953367233276,0.02492453157901764,0.06733245402574539
2373_0096_A_1094	0.009107840247452259,0.16063271462917328,0.01693861186504364,0.01618519052863121,0.025050997734069824,0.022683637216687202
2373_0096_A_1099	0.006892397999763489,0.021319039165973663,0.021109849214553833,0.09564554691314697,0.045225463807582855,0.018149901181459427
2373_0096_A_1100	0.022662702947854996,0.23106464743614197,0.030477337539196014,0.011725491844117641,0.03006623312830925,0.2622918486595154
2373_0096_A_1106	0.0027554300613701344,0.053740330040454865,0.020756796002388,0.03144866228103638,0.0295436792075634,0.012535637244582176
2373_0097_A_1109	0.02232598513364792,0.019963975995779037,0.013179024681448936,0.015406718477606773,0.018856290727853775,0.026127347722649574
2373_0097_A_1110	0.011455213651061058,0.13745751976966858,0.03545588254928589,0.2142491638660431,0.016357161104679108,0.03678533062338829
2373_0097_A_1112	0.0115105751901865,0.03215066343545914,2.010991096496582,0.10291267186403275,0.49080750346183777,0.044406283646821976
2373_0098_A_1115	0.0057773408479988575,0.017043307423591614,0.2525331377983093,0.13257214426994324,0.03084873966872692,0.01075933687388897
2373_0098_A_1116	0.0036170445382595062,0.02043025568127632,0.05051271244883537,0.22893697023391724,0.02475496008992195,0.17452450096607208
2373_0098_A_1118	0.02122598886489868,0.03003891184926033,0.1378086358308792,0.6804441213607788,0.3128962516784668,0.04679720103740692
2373_0098_A_1119	0.013066546991467476,0.02248184196650982,0.023362647742033005,1.6639466285705566,0.027500484138727188,0.04731811583042145
2373_0099_A_1130	0.006162524223327637,0.02488098293542862,0.016438370570540428,0.02119174599647522,0.028909839689731598,0.009090092964470387
2373_0099_A_1126	0.006835848093032837,0.06967847049236298,0.17905406653881073,0.20526257157325745,0.01424657553434372,0.021692775189876556
2373_0099_A_1128	0.013645024970173836,0.047497909516096115,1.1522979736328125,0.11741985380649567,0.026072803884744644,0.08201601356267929
2373_0099_A_1131	0.006267029792070389,0.060970768332481384,0.01223592646420002,0.07766085118055344,0.021310240030288696,0.007028481457382441
2373_0099_A_1133	0.007120514288544655,0.0892161950469017,0.14808416366577148,0.08156037330627441,0.0200389064848423,0.008457014337182045
2373_0099_A_1137	0.007143682800233364,0.047844961285591125,0.011080275289714336,0.6172246932983398,0.011595012620091438,0.09741928428411484
2373_0099_A_1140	0.005342061165720224,0.039972733706235886,0.012325011193752289,0.0631139725446701,0.008401566185057163,0.005956438835710287
2373_0100_A_1144	0.0030214115977287292,0.055916331708431244,0.0216912142932415,0.019574599340558052,0.010759832337498665,0.008690722286701202
2373_0100_A_1141	0.003139845561236143,0.03272542357444763,0.038381315767765045,0.029485084116458893,0.015116742812097073,0.00876310933381319
2373_0100_A_1142	0.009761514142155647,0.02660684660077095,0.011085724458098412,0.03722275421023369,0.06066218763589859,0.01102156937122345
2373_0100_A_1145	0.015231126919388771,0.0604061558842659,0.07590284943580627,0.01625981740653515,0.014994976110756397,0.10891024768352509
2373_0100_A_1150	0.01048031821846962,0.6400152444839478,0.08910465240478516,0.019719520583748817,0.02201223000884056,0.06644635647535324
2373_0100_A_1149	0.017189428210258484,1.280612587928772,0.022832578048110008,0.014926478266716003,0.019117239862680435,0.010089460760354996
2373_0101_A_1157	0.0038231555372476578,0.4173417091369629,0.20988798141479492,0.01703968644142151,0.0195417832583189,0.08268268406391144
2373_0101_A_1159	0.020121414214372635,0.24784786999225616,0.04473903030157089,0.011823942884802818,0.01976107619702816,0.012519296258687973
2373_0101_A_1162	0.01305457390844822,0.06000930070877075,0.04299011453986168,0.007585085928440094,0.04372502490878105,0.007813775911927223
2373_0101_A_1161	0.00997733511030674,0.03529180958867073,0.028932200744748116,0.2664095163345337,0.13253191113471985,0.04479245841503143
2373_0102_A_1167	0.004747152794152498,0.018607191741466522,0.01901642233133316,0.005870679393410683,0.012884195894002914,0.006727247033268213
2373_0101_A_1164	0.011323647573590279,0.11388617753982544,0.04264245554804802,0.09133642911911011,0.027808431535959244,0.044487692415714264
2373_0102_A_1168	0.04196712747216225,0.10680022090673447,0.0206607598811388,0.13643239438533783,0.08180436491966248,0.016603313386440277
2373_0102_A_1170	0.0319761261343956,0.17883120477199554,0.024046842008829117,0.044114094227552414,0.05386759340763092,0.20972657203674316
2373_0102_A_1174	0.021502988412976265,0.13759468495845795,0.07944915443658829,1.2161593437194824,0.10741682350635529,0.11026991903781891
2373_0102_A_1173	0.07019424438476562,0.04684849828481674,0.013638432137668133,0.034779395908117294,0.0348372608423233,0.00457808468490839
2373_0099_A_1132	0.005779296159744263,0.08225567638874054,0.036748483777046204,0.28876814246177673,0.09828551113605499,0.12223534286022186
2373_0099_A_1134	0.00875803641974926,0.05553082376718521,0.03430832922458649,1.1855733394622803,0.022758953273296356,0.02030947245657444
2373_0099_A_1135	0.026513028889894485,0.14475710690021515,0.03245867043733597,0.22062158584594727,0.05880589038133621,0.08617352694272995
2373_0099_A_1136	0.006664790213108063,0.10081963241100311,0.11500559747219086,0.17634564638137817,0.016288289800286293,0.02678576111793518
2373_0099_A_1139	0.007210716605186462,0.022144058719277382,0.05403847247362137,0.044081173837184906,0.022571489214897156,0.004961739294230938
2373_0099_A_1138	0.007991667836904526,0.6143277883529663,0.026093430817127228,0.03237815946340561,0.018735989928245544,0.051123179495334625
2373_0100_A_1143	0.00372404046356678,0.1169344037771225,0.04407547414302826,0.016695525497198105,0.01300565991550684,0.006976008415222168
2373_0100_A_1148	0.008518860675394535,0.16116009652614594,0.34308087825775146,0.022906405851244926,0.21839269995689392,0.04865467548370361
2373_0100_A_1147	0.0024060928262770176,0.027771206572651863,0.09761832654476166,0.02529718726873398,0.06818630546331406,0.0348365493118763
2373_0100_A_1146	0.006280044559389353,0.021175209432840347,0.011929811909794807,0.019008135423064232,0.020388800650835037,0.005034679546952248
2373_0101_A_1152	0.002680270466953516,0.009880172088742256,0.021990027278661728,0.011272420175373554,0.011090059764683247,0.02009548619389534
2373_0101_A_1153	0.014131011441349983,0.02726508304476738,0.022894863039255142,0.06111782044172287,0.28232187032699585,0.4849075675010681
2373_0101_A_1155	0.010879629291594028,0.6150768995285034,0.1572088897228241,0.009237414225935936,0.025585787370800972,0.06283657252788544
2373_0101_A_1160	0.012644685804843903,0.10054723173379898,0.07642152160406113,0.019133182242512703,0.020824996754527092,0.004961833357810974
2373_0101_A_1165	0.0054871318861842155,0.03748316317796707,0.06005329638719559,0.008597226813435555,0.015818320214748383,0.10551432520151138
2373_0102_A_1171	0.005915155168622732,0.017459306865930557,0.05676686763763428,0.05105181783437729,0.05696700140833855,0.021898608654737473
2373_0102_A_1172	0.01591106317937374,0.9740797877311707,0.033972352743148804,0.04212716221809387,0.02360910177230835,0.04027896374464035
2373_0103_A_1176	0.008026995696127415,0.0679500475525856,0.021690424531698227,0.11809013038873672,0.06275223195552826,0.04591541737318039
2373_0103_A_1179	0.007946700789034367,0.019450180232524872,0.018014878034591675,0.09087228775024414,0.03734632581472397,0.0241239033639431
2373_0103_A_1182	0.006869169417768717,0.09093894064426422,0.05934399366378784,0.10468052327632904,0.024592462927103043,0.01371661014854908
2373_0103_A_1183	0.012408360838890076,0.0642588809132576,1.5408949851989746,0.07153420895338058,0.397662878036499,0.013666422106325626
2373_0103_A_1180	0.00436036940664053,0.07169000804424286,0.2522472143173218,0.0100501524284482,0.017005523666739464,0.011351685971021652
2373_0103_A_1181	0.004955235868692398,0.06888607144355774,0.13993199169635773,0.03495972603559494,0.03178812935948372,0.0860140323638916
2373_0103_A_1184	0.004271704237908125,0.019616931676864624,0.014840710908174515,0.18676702678203583,0.02211497165262699,0.012768900021910667
2373_0103_A_1197	0.013825146481394768,0.057141099125146866,0.036548469215631485,0.6082401275634766,0.027247270569205284,0.07216118276119232
2373_0103_A_1194	0.007258855737745762,0.02418139949440956,0.527093768119812,0.3957521617412567,0.04188806191086769,0.03959331661462784
2373_0103_A_1193	0.003779579419642687,0.013071468099951744,0.018029330298304558,0.0178676750510931,0.00909707136452198,0.00934443436563015
2373_0103_A_1195	0.0034772404469549656,0.02593993954360485,0.07548432052135468,0.24569182097911835,0.019996238872408867,0.06440465152263641
2373_0103_A_1202	0.0024891886860132217,0.45006662607192993,0.11017648875713348,0.03031926602125168,0.01610574498772621,0.033897146582603455
