global step 1, epoch: 0, batch: 0, loss: 2.39137, loss_adv: 0.00000, speed: 0.06 step/s, lr: 0.0000199999
global step 2047, epoch: 4, batch: 2, loss: 0.03282, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198747
global step 2048, epoch: 4, batch: 3, loss: 0.03560, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198746
global step 2049, epoch: 4, batch: 4, loss: 0.04075, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198746
global step 2050, epoch: 4, batch: 5, loss: 0.07687, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198745
global step 2051, epoch: 4, batch: 6, loss: 0.03817, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198745
global step 2052, epoch: 4, batch: 7, loss: 0.08835, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198744
global step 2053, epoch: 4, batch: 8, loss: 0.05687, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198743
global step 2054, epoch: 4, batch: 9, loss: 0.05276, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198743
global step 2055, epoch: 4, batch: 10, loss: 0.05706, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198742
global step 2056, epoch: 4, batch: 11, loss: 0.04503, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198742
global step 2057, epoch: 4, batch: 12, loss: 0.04447, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198741
global step 2058, epoch: 4, batch: 13, loss: 0.02745, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198740
global step 2059, epoch: 4, batch: 14, loss: 0.10109, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198740
global step 2060, epoch: 4, batch: 15, loss: 0.24266, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198739
global step 2061, epoch: 4, batch: 16, loss: 0.36619, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198738
global step 2062, epoch: 4, batch: 17, loss: 0.16835, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198738
global step 2063, epoch: 4, batch: 18, loss: 0.09207, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198737
global step 2064, epoch: 4, batch: 19, loss: 0.02331, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198737
global step 2065, epoch: 4, batch: 20, loss: 0.07618, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198736
global step 2066, epoch: 4, batch: 21, loss: 0.08591, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198735
global step 2067, epoch: 4, batch: 22, loss: 0.10564, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198735
global step 2068, epoch: 4, batch: 23, loss: 0.07806, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198734
global step 2069, epoch: 4, batch: 24, loss: 0.14161, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198734
global step 2070, epoch: 4, batch: 25, loss: 0.04774, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198733
global step 2071, epoch: 4, batch: 26, loss: 0.08424, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198732
global step 2072, epoch: 4, batch: 27, loss: 0.18724, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198732
global step 2073, epoch: 4, batch: 28, loss: 0.30231, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198731
global step 2074, epoch: 4, batch: 29, loss: 0.25871, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198730
global step 2075, epoch: 4, batch: 30, loss: 0.04918, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198730
global step 2076, epoch: 4, batch: 31, loss: 0.02017, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198729
global step 2077, epoch: 4, batch: 32, loss: 0.02705, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198729
global step 2078, epoch: 4, batch: 33, loss: 0.06404, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198728
global step 2079, epoch: 4, batch: 34, loss: 0.05022, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198727
global step 2080, epoch: 4, batch: 35, loss: 0.04235, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198727
global step 2081, epoch: 4, batch: 36, loss: 0.03897, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198726
global step 2082, epoch: 4, batch: 37, loss: 0.09720, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198726
global step 2083, epoch: 4, batch: 38, loss: 0.01256, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198725
global step 2084, epoch: 4, batch: 39, loss: 0.05035, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198724
global step 2085, epoch: 4, batch: 40, loss: 0.04735, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198724
global step 2086, epoch: 4, batch: 41, loss: 0.03097, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198723
global step 2087, epoch: 4, batch: 42, loss: 0.05167, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198723
global step 2088, epoch: 4, batch: 43, loss: 0.08385, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198722
global step 2089, epoch: 4, batch: 44, loss: 0.05779, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198721
global step 2090, epoch: 4, batch: 45, loss: 0.02864, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198721
global step 2091, epoch: 4, batch: 46, loss: 0.08974, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198720
global step 2092, epoch: 4, batch: 47, loss: 0.07462, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198719
global step 2093, epoch: 4, batch: 48, loss: 0.05063, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198719
global step 2094, epoch: 4, batch: 49, loss: 0.01168, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198718
global step 2095, epoch: 4, batch: 50, loss: 0.03212, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198718
global step 2096, epoch: 4, batch: 51, loss: 0.08688, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198717
global step 2097, epoch: 4, batch: 52, loss: 0.05618, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198716
global step 2098, epoch: 4, batch: 53, loss: 0.02955, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198716
global step 2099, epoch: 4, batch: 54, loss: 0.00640, loss_adv: 0.00000, speed: 0.81 step/s, lr: 0.0000198715
global step 2100, epoch: 4, batch: 55, loss: 0.03200, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198715
global step 2101, epoch: 4, batch: 56, loss: 0.09653, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198714
global step 2102, epoch: 4, batch: 57, loss: 0.10314, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198713
global step 2103, epoch: 4, batch: 58, loss: 0.09059, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198713
global step 2104, epoch: 4, batch: 59, loss: 0.38298, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198712
global step 2105, epoch: 4, batch: 60, loss: 0.02653, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198712
global step 2106, epoch: 4, batch: 61, loss: 0.00881, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198711
global step 2107, epoch: 4, batch: 62, loss: 0.05743, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198710
global step 2108, epoch: 4, batch: 63, loss: 0.02397, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198710
global step 2109, epoch: 4, batch: 64, loss: 0.08126, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198709
global step 2110, epoch: 4, batch: 65, loss: 0.24037, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198708
global step 2111, epoch: 4, batch: 66, loss: 0.88002, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198708
global step 2112, epoch: 4, batch: 67, loss: 0.31597, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198707
global step 2113, epoch: 4, batch: 68, loss: 0.09753, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198707
global step 2114, epoch: 4, batch: 69, loss: 0.04846, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198706
global step 2115, epoch: 4, batch: 70, loss: 0.20625, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198705
global step 2116, epoch: 4, batch: 71, loss: 0.19458, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198705
global step 2117, epoch: 4, batch: 72, loss: 0.52156, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198704
global step 2118, epoch: 4, batch: 73, loss: 0.43146, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198704
global step 2119, epoch: 4, batch: 74, loss: 0.37495, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198703
global step 2120, epoch: 4, batch: 75, loss: 0.23033, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198702
global step 2121, epoch: 4, batch: 76, loss: 0.12113, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198702
global step 2122, epoch: 4, batch: 77, loss: 0.11730, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198701
global step 2123, epoch: 4, batch: 78, loss: 0.27804, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198700
global step 2124, epoch: 4, batch: 79, loss: 0.13114, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198700
global step 2125, epoch: 4, batch: 80, loss: 0.06150, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198699
global step 2126, epoch: 4, batch: 81, loss: 0.06977, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198699
global step 2127, epoch: 4, batch: 82, loss: 0.15316, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198698
global step 2128, epoch: 4, batch: 83, loss: 0.12117, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198697
global step 2129, epoch: 4, batch: 84, loss: 0.12598, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198697
global step 2130, epoch: 4, batch: 85, loss: 0.17754, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198696
global step 2131, epoch: 4, batch: 86, loss: 0.14045, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198696
global step 2132, epoch: 4, batch: 87, loss: 0.19222, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198695
global step 2133, epoch: 4, batch: 88, loss: 0.08328, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198694
global step 2134, epoch: 4, batch: 89, loss: 0.08005, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198694
global step 2135, epoch: 4, batch: 90, loss: 0.13702, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198693
global step 2136, epoch: 4, batch: 91, loss: 0.09017, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198693
global step 2137, epoch: 4, batch: 92, loss: 0.08619, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198692
global step 2138, epoch: 4, batch: 93, loss: 0.19076, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198691
global step 2139, epoch: 4, batch: 94, loss: 0.23873, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198691
global step 2140, epoch: 4, batch: 95, loss: 0.13184, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198690
global step 2141, epoch: 4, batch: 96, loss: 0.10427, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198689
global step 2142, epoch: 4, batch: 97, loss: 0.16209, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198689
global step 2143, epoch: 4, batch: 98, loss: 0.04392, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198688
global step 2144, epoch: 4, batch: 99, loss: 0.13281, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198688
global step 2145, epoch: 4, batch: 100, loss: 0.09319, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198687
global step 2146, epoch: 4, batch: 101, loss: 0.04069, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198686
global step 2147, epoch: 4, batch: 102, loss: 0.05763, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198686
global step 2148, epoch: 4, batch: 103, loss: 0.13442, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198685
global step 2149, epoch: 4, batch: 104, loss: 0.20004, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198685
global step 2150, epoch: 4, batch: 105, loss: 0.14380, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198684
global step 2151, epoch: 4, batch: 106, loss: 0.06583, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198683
global step 2152, epoch: 4, batch: 107, loss: 0.12514, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198683
global step 2153, epoch: 4, batch: 108, loss: 0.18291, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198682
global step 2154, epoch: 4, batch: 109, loss: 0.17065, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198682
global step 2155, epoch: 4, batch: 110, loss: 0.13147, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198681
global step 2156, epoch: 4, batch: 111, loss: 0.09532, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198680
global step 2157, epoch: 4, batch: 112, loss: 0.26111, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198680
global step 2158, epoch: 4, batch: 113, loss: 0.25923, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198679
global step 2159, epoch: 4, batch: 114, loss: 0.20154, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198678
global step 2160, epoch: 4, batch: 115, loss: 0.25161, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198678
global step 2161, epoch: 4, batch: 116, loss: 0.20260, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198677
global step 2162, epoch: 4, batch: 117, loss: 0.01520, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198677
global step 2163, epoch: 4, batch: 118, loss: 0.03141, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198676
global step 2164, epoch: 4, batch: 119, loss: 0.02150, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198675
global step 2165, epoch: 4, batch: 120, loss: 0.03078, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198675
global step 2166, epoch: 4, batch: 121, loss: 0.10600, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198674
global step 2167, epoch: 4, batch: 122, loss: 0.05839, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198674
global step 2168, epoch: 4, batch: 123, loss: 0.05439, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198673
global step 2169, epoch: 4, batch: 124, loss: 0.03328, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198672
global step 2170, epoch: 4, batch: 125, loss: 0.03611, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198672
global step 2171, epoch: 4, batch: 126, loss: 0.04597, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198671
global step 2172, epoch: 4, batch: 127, loss: 0.03067, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198671
global step 2173, epoch: 4, batch: 128, loss: 0.02065, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198670
global step 2174, epoch: 4, batch: 129, loss: 0.03667, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198669
global step 2175, epoch: 4, batch: 130, loss: 0.03217, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198669
global step 2176, epoch: 4, batch: 131, loss: 0.01045, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198668
global step 2177, epoch: 4, batch: 132, loss: 0.01803, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198667
global step 2178, epoch: 4, batch: 133, loss: 0.08860, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198667
global step 2179, epoch: 4, batch: 134, loss: 0.07245, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198666
global step 2180, epoch: 4, batch: 135, loss: 0.03986, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198666
global step 2181, epoch: 4, batch: 136, loss: 0.01780, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198665
global step 2182, epoch: 4, batch: 137, loss: 0.17679, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198664
global step 2183, epoch: 4, batch: 138, loss: 0.06084, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198664
global step 2184, epoch: 4, batch: 139, loss: 0.05324, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198663
global step 2185, epoch: 4, batch: 140, loss: 0.09571, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198663
global step 2186, epoch: 4, batch: 141, loss: 0.01897, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198662
global step 2187, epoch: 4, batch: 142, loss: 0.01864, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198661
global step 2188, epoch: 4, batch: 143, loss: 0.11339, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198661
global step 2189, epoch: 4, batch: 144, loss: 0.02008, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198660
global step 2190, epoch: 4, batch: 145, loss: 0.03898, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198659
global step 2191, epoch: 4, batch: 146, loss: 0.00643, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198659
global step 2192, epoch: 4, batch: 147, loss: 0.01223, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198658
global step 2193, epoch: 4, batch: 148, loss: 0.07450, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198658
global step 2194, epoch: 4, batch: 149, loss: 0.00769, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198657
global step 2195, epoch: 4, batch: 150, loss: 0.01168, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198656
global step 2196, epoch: 4, batch: 151, loss: 0.00701, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198656
global step 2197, epoch: 4, batch: 152, loss: 0.08957, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198655
global step 2198, epoch: 4, batch: 153, loss: 0.01275, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198655
global step 2199, epoch: 4, batch: 154, loss: 0.01876, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198654
global step 2200, epoch: 4, batch: 155, loss: 0.09418, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198653
global step 2201, epoch: 4, batch: 156, loss: 0.06664, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198653
global step 2202, epoch: 4, batch: 157, loss: 0.11718, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198652
global step 2203, epoch: 4, batch: 158, loss: 0.09834, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198652
global step 2204, epoch: 4, batch: 159, loss: 0.12113, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198651
global step 2205, epoch: 4, batch: 160, loss: 0.03516, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198650
global step 2206, epoch: 4, batch: 161, loss: 0.05246, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198650
global step 2207, epoch: 4, batch: 162, loss: 0.06770, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198649
global step 2208, epoch: 4, batch: 163, loss: 0.04731, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198648
global step 2209, epoch: 4, batch: 164, loss: 0.06258, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198648
global step 2210, epoch: 4, batch: 165, loss: 0.07733, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198647
global step 2211, epoch: 4, batch: 166, loss: 0.04039, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198647
global step 2212, epoch: 4, batch: 167, loss: 0.03883, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198646
global step 2213, epoch: 4, batch: 168, loss: 0.07810, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198645
global step 2214, epoch: 4, batch: 169, loss: 0.05377, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198645
global step 2215, epoch: 4, batch: 170, loss: 0.02890, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198644
global step 2216, epoch: 4, batch: 171, loss: 0.02469, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198644
global step 2217, epoch: 4, batch: 172, loss: 0.07638, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198643
global step 2218, epoch: 4, batch: 173, loss: 0.10483, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198642
global step 2219, epoch: 4, batch: 174, loss: 0.01878, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198642
global step 2220, epoch: 4, batch: 175, loss: 0.01898, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198641
global step 2221, epoch: 4, batch: 176, loss: 0.02643, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198641
global step 2222, epoch: 4, batch: 177, loss: 0.02009, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198640
global step 2223, epoch: 4, batch: 178, loss: 0.04654, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198639
global step 2224, epoch: 4, batch: 179, loss: 0.02572, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198639
global step 2225, epoch: 4, batch: 180, loss: 0.01220, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198638
global step 2226, epoch: 4, batch: 181, loss: 0.03835, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198637
global step 2227, epoch: 4, batch: 182, loss: 0.02913, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198637
global step 2228, epoch: 4, batch: 183, loss: 0.02337, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198636
global step 2229, epoch: 4, batch: 184, loss: 0.15905, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198636
global step 2230, epoch: 4, batch: 185, loss: 0.03623, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198635
global step 2231, epoch: 4, batch: 186, loss: 0.08023, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198634
global step 2232, epoch: 4, batch: 187, loss: 0.04489, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198634
global step 2233, epoch: 4, batch: 188, loss: 0.13060, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198633
global step 2234, epoch: 4, batch: 189, loss: 0.06984, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198633
global step 2235, epoch: 4, batch: 190, loss: 0.04967, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198632
global step 2236, epoch: 4, batch: 191, loss: 0.05474, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198631
global step 2237, epoch: 4, batch: 192, loss: 0.10101, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198631
global step 2238, epoch: 4, batch: 193, loss: 0.39560, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198630
global step 2239, epoch: 4, batch: 194, loss: 0.26541, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198629
global step 2240, epoch: 4, batch: 195, loss: 0.09281, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198629
global step 2241, epoch: 4, batch: 196, loss: 0.29230, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198628
global step 2242, epoch: 4, batch: 197, loss: 0.20083, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198628
global step 2243, epoch: 4, batch: 198, loss: 0.05651, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198627
global step 2244, epoch: 4, batch: 199, loss: 0.26810, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198626
global step 2245, epoch: 4, batch: 200, loss: 0.26373, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198626
global step 2246, epoch: 4, batch: 201, loss: 0.10553, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198625
global step 2247, epoch: 4, batch: 202, loss: 0.08935, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198625
global step 2248, epoch: 4, batch: 203, loss: 0.19615, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198624
global step 2249, epoch: 4, batch: 204, loss: 0.08729, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198623
global step 2250, epoch: 4, batch: 205, loss: 0.08382, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198623
global step 2251, epoch: 4, batch: 206, loss: 0.33376, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198622
global step 2252, epoch: 4, batch: 207, loss: 0.18371, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198622
global step 2253, epoch: 4, batch: 208, loss: 0.17946, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198621
global step 2254, epoch: 4, batch: 209, loss: 0.22410, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198620
global step 2255, epoch: 4, batch: 210, loss: 0.10123, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198620
global step 2256, epoch: 4, batch: 211, loss: 0.09779, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198619
global step 2257, epoch: 4, batch: 212, loss: 0.09153, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198618
global step 2258, epoch: 4, batch: 213, loss: 0.04591, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198618
global step 2259, epoch: 4, batch: 214, loss: 0.10646, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198617
global step 2260, epoch: 4, batch: 215, loss: 0.16009, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198617
global step 2261, epoch: 4, batch: 216, loss: 0.05413, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198616
global step 2262, epoch: 4, batch: 217, loss: 0.05527, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198615
global step 2263, epoch: 4, batch: 218, loss: 0.16805, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198615
global step 2264, epoch: 4, batch: 219, loss: 0.13085, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198614
global step 2265, epoch: 4, batch: 220, loss: 0.11396, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198614
global step 2266, epoch: 4, batch: 221, loss: 0.04691, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198613
global step 2267, epoch: 4, batch: 222, loss: 0.04900, loss_adv: 0.00000, speed: 0.82 step/s, lr: 0.0000198612
