global step 1, epoch: 0, batch: 0, loss: 1.76424, loss_adv: 1.79003, speed: 0.06 step/s, lr: 0.0000199999
global step 2761, epoch: 5, batch: 205, loss: 0.04305, loss_adv: 0.06190, speed: 0.45 step/s, lr: 0.0000198310
global step 2762, epoch: 5, batch: 206, loss: 0.27860, loss_adv: 0.31376, speed: 0.45 step/s, lr: 0.0000198309
global step 2763, epoch: 5, batch: 207, loss: 0.17180, loss_adv: 0.20323, speed: 0.45 step/s, lr: 0.0000198309
global step 2764, epoch: 5, batch: 208, loss: 0.12247, loss_adv: 0.13685, speed: 0.45 step/s, lr: 0.0000198308
global step 2765, epoch: 5, batch: 209, loss: 0.14770, loss_adv: 0.17912, speed: 0.45 step/s, lr: 0.0000198308
global step 2766, epoch: 5, batch: 210, loss: 0.07893, loss_adv: 0.09368, speed: 0.45 step/s, lr: 0.0000198307
global step 2767, epoch: 5, batch: 211, loss: 0.06340, loss_adv: 0.08942, speed: 0.45 step/s, lr: 0.0000198306
global step 2768, epoch: 5, batch: 212, loss: 0.05310, loss_adv: 0.06812, speed: 0.45 step/s, lr: 0.0000198306
global step 2769, epoch: 5, batch: 213, loss: 0.03190, loss_adv: 0.04025, speed: 0.45 step/s, lr: 0.0000198305
global step 2770, epoch: 5, batch: 214, loss: 0.07854, loss_adv: 0.08986, speed: 0.45 step/s, lr: 0.0000198304
global step 2771, epoch: 5, batch: 215, loss: 0.09819, loss_adv: 0.13402, speed: 0.45 step/s, lr: 0.0000198304
global step 2772, epoch: 5, batch: 216, loss: 0.03102, loss_adv: 0.04422, speed: 0.45 step/s, lr: 0.0000198303
global step 2773, epoch: 5, batch: 217, loss: 0.03868, loss_adv: 0.06101, speed: 0.45 step/s, lr: 0.0000198303
global step 2774, epoch: 5, batch: 218, loss: 0.12939, loss_adv: 0.15383, speed: 0.45 step/s, lr: 0.0000198302
global step 2775, epoch: 5, batch: 219, loss: 0.08038, loss_adv: 0.09765, speed: 0.45 step/s, lr: 0.0000198301
global step 2776, epoch: 5, batch: 220, loss: 0.02479, loss_adv: 0.04268, speed: 0.45 step/s, lr: 0.0000198301
global step 2777, epoch: 5, batch: 221, loss: 0.02854, loss_adv: 0.06674, speed: 0.45 step/s, lr: 0.0000198300
global step 2778, epoch: 5, batch: 222, loss: 0.04058, loss_adv: 0.05347, speed: 0.45 step/s, lr: 0.0000198300
global step 2779, epoch: 5, batch: 223, loss: 0.07168, loss_adv: 0.08474, speed: 0.45 step/s, lr: 0.0000198299
global step 2780, epoch: 5, batch: 224, loss: 0.05078, loss_adv: 0.07788, speed: 0.45 step/s, lr: 0.0000198298
global step 2781, epoch: 5, batch: 225, loss: 0.03109, loss_adv: 0.04765, speed: 0.45 step/s, lr: 0.0000198298
global step 2782, epoch: 5, batch: 226, loss: 0.07906, loss_adv: 0.10607, speed: 0.45 step/s, lr: 0.0000198297
global step 2783, epoch: 5, batch: 227, loss: 0.14158, loss_adv: 0.17443, speed: 0.45 step/s, lr: 0.0000198297
global step 2784, epoch: 5, batch: 228, loss: 0.19154, loss_adv: 0.21553, speed: 0.45 step/s, lr: 0.0000198296
global step 2785, epoch: 5, batch: 229, loss: 0.10938, loss_adv: 0.16407, speed: 0.45 step/s, lr: 0.0000198295
global step 2786, epoch: 5, batch: 230, loss: 0.16435, loss_adv: 0.19661, speed: 0.45 step/s, lr: 0.0000198295
global step 2787, epoch: 5, batch: 231, loss: 0.10407, loss_adv: 0.12858, speed: 0.45 step/s, lr: 0.0000198294
global step 2788, epoch: 5, batch: 232, loss: 0.07757, loss_adv: 0.10636, speed: 0.45 step/s, lr: 0.0000198293
global step 2789, epoch: 5, batch: 233, loss: 0.11949, loss_adv: 0.14655, speed: 0.45 step/s, lr: 0.0000198293
global step 2790, epoch: 5, batch: 234, loss: 0.06409, loss_adv: 0.10366, speed: 0.45 step/s, lr: 0.0000198292
global step 2791, epoch: 5, batch: 235, loss: 0.08347, loss_adv: 0.10600, speed: 0.45 step/s, lr: 0.0000198292
global step 2792, epoch: 5, batch: 236, loss: 0.05368, loss_adv: 0.07590, speed: 0.45 step/s, lr: 0.0000198291
global step 2793, epoch: 5, batch: 237, loss: 0.06207, loss_adv: 0.08063, speed: 0.45 step/s, lr: 0.0000198290
global step 2794, epoch: 5, batch: 238, loss: 0.05476, loss_adv: 0.07761, speed: 0.45 step/s, lr: 0.0000198290
global step 2795, epoch: 5, batch: 239, loss: 0.05829, loss_adv: 0.08503, speed: 0.45 step/s, lr: 0.0000198289
global step 2796, epoch: 5, batch: 240, loss: 0.11407, loss_adv: 0.13595, speed: 0.45 step/s, lr: 0.0000198289
global step 2797, epoch: 5, batch: 241, loss: 0.03714, loss_adv: 0.06184, speed: 0.45 step/s, lr: 0.0000198288
global step 2798, epoch: 5, batch: 242, loss: 0.13626, loss_adv: 0.18287, speed: 0.45 step/s, lr: 0.0000198287
global step 2799, epoch: 5, batch: 243, loss: 0.20961, loss_adv: 0.24458, speed: 0.45 step/s, lr: 0.0000198287
global step 2800, epoch: 5, batch: 244, loss: 0.13210, loss_adv: 0.15825, speed: 0.45 step/s, lr: 0.0000198286
global step 2801, epoch: 5, batch: 245, loss: 0.14864, loss_adv: 0.18223, speed: 0.45 step/s, lr: 0.0000198285
global step 2802, epoch: 5, batch: 246, loss: 0.17426, loss_adv: 0.20934, speed: 0.45 step/s, lr: 0.0000198285
global step 2803, epoch: 5, batch: 247, loss: 0.37545, loss_adv: 0.40838, speed: 0.45 step/s, lr: 0.0000198284
global step 2804, epoch: 5, batch: 248, loss: 0.10648, loss_adv: 0.12473, speed: 0.45 step/s, lr: 0.0000198284
global step 2805, epoch: 5, batch: 249, loss: 0.02629, loss_adv: 0.03624, speed: 0.45 step/s, lr: 0.0000198283
global step 2806, epoch: 5, batch: 250, loss: 0.04309, loss_adv: 0.05622, speed: 0.45 step/s, lr: 0.0000198282
global step 2807, epoch: 5, batch: 251, loss: 0.02981, loss_adv: 0.04356, speed: 0.45 step/s, lr: 0.0000198282
global step 2808, epoch: 5, batch: 252, loss: 0.01447, loss_adv: 0.02357, speed: 0.45 step/s, lr: 0.0000198281
global step 2809, epoch: 5, batch: 253, loss: 0.02289, loss_adv: 0.03299, speed: 0.45 step/s, lr: 0.0000198281
global step 2810, epoch: 5, batch: 254, loss: 0.01025, loss_adv: 0.01532, speed: 0.45 step/s, lr: 0.0000198280
global step 2811, epoch: 5, batch: 255, loss: 0.01612, loss_adv: 0.02517, speed: 0.45 step/s, lr: 0.0000198279
global step 2812, epoch: 5, batch: 256, loss: 0.02264, loss_adv: 0.03329, speed: 0.45 step/s, lr: 0.0000198279
global step 2813, epoch: 5, batch: 257, loss: 0.04780, loss_adv: 0.05653, speed: 0.45 step/s, lr: 0.0000198278
global step 2814, epoch: 5, batch: 258, loss: 0.04970, loss_adv: 0.06136, speed: 0.45 step/s, lr: 0.0000198278
global step 2815, epoch: 5, batch: 259, loss: 0.06078, loss_adv: 0.07172, speed: 0.45 step/s, lr: 0.0000198277
global step 2816, epoch: 5, batch: 260, loss: 0.07235, loss_adv: 0.08809, speed: 0.45 step/s, lr: 0.0000198276
global step 2817, epoch: 5, batch: 261, loss: 0.04566, loss_adv: 0.05746, speed: 0.45 step/s, lr: 0.0000198276
global step 2818, epoch: 5, batch: 262, loss: 0.05479, loss_adv: 0.07137, speed: 0.45 step/s, lr: 0.0000198275
global step 2819, epoch: 5, batch: 263, loss: 0.06892, loss_adv: 0.10105, speed: 0.45 step/s, lr: 0.0000198274
global step 2820, epoch: 5, batch: 264, loss: 0.08528, loss_adv: 0.09693, speed: 0.45 step/s, lr: 0.0000198274
global step 2821, epoch: 5, batch: 265, loss: 0.12733, loss_adv: 0.15167, speed: 0.45 step/s, lr: 0.0000198273
global step 2822, epoch: 5, batch: 266, loss: 0.03459, loss_adv: 0.04777, speed: 0.45 step/s, lr: 0.0000198273
global step 2823, epoch: 5, batch: 267, loss: 0.07221, loss_adv: 0.09117, speed: 0.45 step/s, lr: 0.0000198272
global step 2824, epoch: 5, batch: 268, loss: 0.05363, loss_adv: 0.06612, speed: 0.45 step/s, lr: 0.0000198271
global step 2825, epoch: 5, batch: 269, loss: 0.06334, loss_adv: 0.07533, speed: 0.45 step/s, lr: 0.0000198271
global step 2826, epoch: 5, batch: 270, loss: 0.07185, loss_adv: 0.07768, speed: 0.45 step/s, lr: 0.0000198270
global step 2827, epoch: 5, batch: 271, loss: 0.11550, loss_adv: 0.13896, speed: 0.45 step/s, lr: 0.0000198270
global step 2828, epoch: 5, batch: 272, loss: 0.16612, loss_adv: 0.19455, speed: 0.45 step/s, lr: 0.0000198269
global step 2829, epoch: 5, batch: 273, loss: 0.11863, loss_adv: 0.13639, speed: 0.45 step/s, lr: 0.0000198268
global step 2830, epoch: 5, batch: 274, loss: 0.18891, loss_adv: 0.20907, speed: 0.45 step/s, lr: 0.0000198268
global step 2831, epoch: 5, batch: 275, loss: 0.28117, loss_adv: 0.31326, speed: 0.45 step/s, lr: 0.0000198267
global step 2832, epoch: 5, batch: 276, loss: 0.15746, loss_adv: 0.17246, speed: 0.45 step/s, lr: 0.0000198267
global step 2833, epoch: 5, batch: 277, loss: 0.48271, loss_adv: 0.54195, speed: 0.45 step/s, lr: 0.0000198266
global step 2834, epoch: 5, batch: 278, loss: 0.14807, loss_adv: 0.17450, speed: 0.45 step/s, lr: 0.0000198265
global step 2835, epoch: 5, batch: 279, loss: 0.18984, loss_adv: 0.22392, speed: 0.45 step/s, lr: 0.0000198265
global step 2836, epoch: 5, batch: 280, loss: 0.20055, loss_adv: 0.24087, speed: 0.45 step/s, lr: 0.0000198264
global step 2837, epoch: 5, batch: 281, loss: 0.06645, loss_adv: 0.08696, speed: 0.45 step/s, lr: 0.0000198263
global step 2838, epoch: 5, batch: 282, loss: 0.11568, loss_adv: 0.14142, speed: 0.45 step/s, lr: 0.0000198263
global step 2839, epoch: 5, batch: 283, loss: 0.05759, loss_adv: 0.07533, speed: 0.45 step/s, lr: 0.0000198262
global step 2840, epoch: 5, batch: 284, loss: 0.03663, loss_adv: 0.06064, speed: 0.45 step/s, lr: 0.0000198262
global step 2841, epoch: 5, batch: 285, loss: 0.21647, loss_adv: 0.25254, speed: 0.45 step/s, lr: 0.0000198261
global step 2842, epoch: 5, batch: 286, loss: 0.07398, loss_adv: 0.09064, speed: 0.45 step/s, lr: 0.0000198260
global step 2843, epoch: 5, batch: 287, loss: 0.08742, loss_adv: 0.11089, speed: 0.45 step/s, lr: 0.0000198260
global step 2844, epoch: 5, batch: 288, loss: 0.09250, loss_adv: 0.11554, speed: 0.45 step/s, lr: 0.0000198259
global step 2845, epoch: 5, batch: 289, loss: 0.14466, loss_adv: 0.18087, speed: 0.45 step/s, lr: 0.0000198259
global step 2846, epoch: 5, batch: 290, loss: 0.12208, loss_adv: 0.14693, speed: 0.45 step/s, lr: 0.0000198258
global step 2847, epoch: 5, batch: 291, loss: 0.16969, loss_adv: 0.19530, speed: 0.45 step/s, lr: 0.0000198257
global step 2848, epoch: 5, batch: 292, loss: 0.08952, loss_adv: 0.11106, speed: 0.45 step/s, lr: 0.0000198257
global step 2849, epoch: 5, batch: 293, loss: 0.09796, loss_adv: 0.13286, speed: 0.45 step/s, lr: 0.0000198256
global step 2850, epoch: 5, batch: 294, loss: 0.14228, loss_adv: 0.16663, speed: 0.45 step/s, lr: 0.0000198255
global step 2851, epoch: 5, batch: 295, loss: 0.15216, loss_adv: 0.18557, speed: 0.45 step/s, lr: 0.0000198255
global step 2852, epoch: 5, batch: 296, loss: 0.02674, loss_adv: 0.03875, speed: 0.45 step/s, lr: 0.0000198254
global step 2853, epoch: 5, batch: 297, loss: 0.05853, loss_adv: 0.08426, speed: 0.45 step/s, lr: 0.0000198254
global step 2854, epoch: 5, batch: 298, loss: 0.10533, loss_adv: 0.13767, speed: 0.45 step/s, lr: 0.0000198253
global step 2855, epoch: 5, batch: 299, loss: 0.04910, loss_adv: 0.07633, speed: 0.45 step/s, lr: 0.0000198252
global step 2856, epoch: 5, batch: 300, loss: 0.25539, loss_adv: 0.28644, speed: 0.45 step/s, lr: 0.0000198252
global step 2857, epoch: 5, batch: 301, loss: 0.15828, loss_adv: 0.19193, speed: 0.45 step/s, lr: 0.0000198251
global step 2858, epoch: 5, batch: 302, loss: 0.27779, loss_adv: 0.32448, speed: 0.45 step/s, lr: 0.0000198251
global step 2859, epoch: 5, batch: 303, loss: 0.04253, loss_adv: 0.06743, speed: 0.45 step/s, lr: 0.0000198250
global step 2860, epoch: 5, batch: 304, loss: 0.16560, loss_adv: 0.20949, speed: 0.45 step/s, lr: 0.0000198249
global step 2861, epoch: 5, batch: 305, loss: 0.10557, loss_adv: 0.13137, speed: 0.45 step/s, lr: 0.0000198249
global step 2862, epoch: 5, batch: 306, loss: 0.04889, loss_adv: 0.07017, speed: 0.45 step/s, lr: 0.0000198248
global step 2863, epoch: 5, batch: 307, loss: 0.07527, loss_adv: 0.09424, speed: 0.45 step/s, lr: 0.0000198248
global step 2864, epoch: 5, batch: 308, loss: 0.19485, loss_adv: 0.22672, speed: 0.45 step/s, lr: 0.0000198247
global step 2865, epoch: 5, batch: 309, loss: 0.24522, loss_adv: 0.27855, speed: 0.45 step/s, lr: 0.0000198246
global step 2866, epoch: 5, batch: 310, loss: 0.15603, loss_adv: 0.18448, speed: 0.45 step/s, lr: 0.0000198246
global step 2867, epoch: 5, batch: 311, loss: 0.25448, loss_adv: 0.30064, speed: 0.45 step/s, lr: 0.0000198245
global step 2868, epoch: 5, batch: 312, loss: 0.18464, loss_adv: 0.22669, speed: 0.45 step/s, lr: 0.0000198244
global step 2869, epoch: 5, batch: 313, loss: 0.08520, loss_adv: 0.10383, speed: 0.45 step/s, lr: 0.0000198244
global step 2870, epoch: 5, batch: 314, loss: 0.11542, loss_adv: 0.16137, speed: 0.45 step/s, lr: 0.0000198243
global step 2871, epoch: 5, batch: 315, loss: 0.06110, loss_adv: 0.08612, speed: 0.45 step/s, lr: 0.0000198243
global step 2872, epoch: 5, batch: 316, loss: 0.04089, loss_adv: 0.06201, speed: 0.45 step/s, lr: 0.0000198242
global step 2873, epoch: 5, batch: 317, loss: 0.14346, loss_adv: 0.18886, speed: 0.45 step/s, lr: 0.0000198241
global step 2874, epoch: 5, batch: 318, loss: 0.25386, loss_adv: 0.33087, speed: 0.45 step/s, lr: 0.0000198241
global step 2875, epoch: 5, batch: 319, loss: 0.13623, loss_adv: 0.16954, speed: 0.45 step/s, lr: 0.0000198240
global step 2876, epoch: 5, batch: 320, loss: 0.07078, loss_adv: 0.10905, speed: 0.45 step/s, lr: 0.0000198240
global step 2877, epoch: 5, batch: 321, loss: 0.03758, loss_adv: 0.06566, speed: 0.45 step/s, lr: 0.0000198239
global step 2878, epoch: 5, batch: 322, loss: 0.07864, loss_adv: 0.09543, speed: 0.45 step/s, lr: 0.0000198238
global step 2879, epoch: 5, batch: 323, loss: 0.05135, loss_adv: 0.07206, speed: 0.45 step/s, lr: 0.0000198238
global step 2880, epoch: 5, batch: 324, loss: 0.12686, loss_adv: 0.15557, speed: 0.45 step/s, lr: 0.0000198237
global step 2881, epoch: 5, batch: 325, loss: 0.05722, loss_adv: 0.07364, speed: 0.45 step/s, lr: 0.0000198237
global step 2882, epoch: 5, batch: 326, loss: 0.07605, loss_adv: 0.09423, speed: 0.45 step/s, lr: 0.0000198236
global step 2883, epoch: 5, batch: 327, loss: 0.04629, loss_adv: 0.06219, speed: 0.45 step/s, lr: 0.0000198235
global step 2884, epoch: 5, batch: 328, loss: 0.05665, loss_adv: 0.08259, speed: 0.45 step/s, lr: 0.0000198235
global step 2885, epoch: 5, batch: 329, loss: 0.14987, loss_adv: 0.19193, speed: 0.45 step/s, lr: 0.0000198234
global step 2886, epoch: 5, batch: 330, loss: 0.05676, loss_adv: 0.08038, speed: 0.45 step/s, lr: 0.0000198233
global step 2887, epoch: 5, batch: 331, loss: 0.06214, loss_adv: 0.09057, speed: 0.45 step/s, lr: 0.0000198233
global step 2888, epoch: 5, batch: 332, loss: 0.10974, loss_adv: 0.14864, speed: 0.45 step/s, lr: 0.0000198232
global step 2889, epoch: 5, batch: 333, loss: 0.05880, loss_adv: 0.08575, speed: 0.45 step/s, lr: 0.0000198232
global step 2890, epoch: 5, batch: 334, loss: 0.05151, loss_adv: 0.06795, speed: 0.45 step/s, lr: 0.0000198231
global step 2891, epoch: 5, batch: 335, loss: 0.16571, loss_adv: 0.19533, speed: 0.45 step/s, lr: 0.0000198230
global step 2892, epoch: 5, batch: 336, loss: 0.12366, loss_adv: 0.15535, speed: 0.45 step/s, lr: 0.0000198230
global step 2893, epoch: 5, batch: 337, loss: 0.08224, loss_adv: 0.11426, speed: 0.45 step/s, lr: 0.0000198229
global step 2894, epoch: 5, batch: 338, loss: 0.08085, loss_adv: 0.11315, speed: 0.45 step/s, lr: 0.0000198229
global step 2895, epoch: 5, batch: 339, loss: 0.06592, loss_adv: 0.08880, speed: 0.45 step/s, lr: 0.0000198228
global step 2896, epoch: 5, batch: 340, loss: 0.08262, loss_adv: 0.10260, speed: 0.45 step/s, lr: 0.0000198227
global step 2897, epoch: 5, batch: 341, loss: 0.13035, loss_adv: 0.16114, speed: 0.45 step/s, lr: 0.0000198227
global step 2898, epoch: 5, batch: 342, loss: 0.09468, loss_adv: 0.12285, speed: 0.45 step/s, lr: 0.0000198226
global step 2899, epoch: 5, batch: 343, loss: 0.08538, loss_adv: 0.10711, speed: 0.45 step/s, lr: 0.0000198226
global step 2900, epoch: 5, batch: 344, loss: 0.18166, loss_adv: 0.21624, speed: 0.45 step/s, lr: 0.0000198225
global step 2901, epoch: 5, batch: 345, loss: 0.16743, loss_adv: 0.18763, speed: 0.45 step/s, lr: 0.0000198224
global step 2902, epoch: 5, batch: 346, loss: 0.15069, loss_adv: 0.18417, speed: 0.45 step/s, lr: 0.0000198224
global step 2903, epoch: 5, batch: 347, loss: 0.20672, loss_adv: 0.25279, speed: 0.45 step/s, lr: 0.0000198223
global step 2904, epoch: 5, batch: 348, loss: 0.20267, loss_adv: 0.24565, speed: 0.45 step/s, lr: 0.0000198222
global step 2905, epoch: 5, batch: 349, loss: 0.15701, loss_adv: 0.18652, speed: 0.45 step/s, lr: 0.0000198222
global step 2906, epoch: 5, batch: 350, loss: 0.14337, loss_adv: 0.17801, speed: 0.45 step/s, lr: 0.0000198221
global step 2907, epoch: 5, batch: 351, loss: 0.17659, loss_adv: 0.20753, speed: 0.45 step/s, lr: 0.0000198221
global step 2908, epoch: 5, batch: 352, loss: 0.01962, loss_adv: 0.03617, speed: 0.45 step/s, lr: 0.0000198220
global step 2909, epoch: 5, batch: 353, loss: 0.02414, loss_adv: 0.04099, speed: 0.45 step/s, lr: 0.0000198219
global step 2910, epoch: 5, batch: 354, loss: 0.02176, loss_adv: 0.04378, speed: 0.45 step/s, lr: 0.0000198219
global step 2911, epoch: 5, batch: 355, loss: 0.04020, loss_adv: 0.05190, speed: 0.45 step/s, lr: 0.0000198218
global step 2912, epoch: 5, batch: 356, loss: 0.02061, loss_adv: 0.03097, speed: 0.45 step/s, lr: 0.0000198218
global step 2913, epoch: 5, batch: 357, loss: 0.03275, loss_adv: 0.05161, speed: 0.45 step/s, lr: 0.0000198217
global step 2914, epoch: 5, batch: 358, loss: 0.06741, loss_adv: 0.10585, speed: 0.45 step/s, lr: 0.0000198216
global step 2915, epoch: 5, batch: 359, loss: 0.04962, loss_adv: 0.07210, speed: 0.45 step/s, lr: 0.0000198216
global step 2916, epoch: 5, batch: 360, loss: 0.04558, loss_adv: 0.07624, speed: 0.45 step/s, lr: 0.0000198215
global step 2917, epoch: 5, batch: 361, loss: 0.07875, loss_adv: 0.11013, speed: 0.45 step/s, lr: 0.0000198214
global step 2918, epoch: 5, batch: 362, loss: 0.17560, loss_adv: 0.21931, speed: 0.45 step/s, lr: 0.0000198214
global step 2919, epoch: 5, batch: 363, loss: 0.08830, loss_adv: 0.13375, speed: 0.45 step/s, lr: 0.0000198213
global step 2920, epoch: 5, batch: 364, loss: 0.07352, loss_adv: 0.10957, speed: 0.45 step/s, lr: 0.0000198213
global step 2921, epoch: 5, batch: 365, loss: 0.18703, loss_adv: 0.25680, speed: 0.45 step/s, lr: 0.0000198212
global step 2922, epoch: 5, batch: 366, loss: 0.13714, loss_adv: 0.17162, speed: 0.45 step/s, lr: 0.0000198211
global step 2923, epoch: 5, batch: 367, loss: 0.03999, loss_adv: 0.05706, speed: 0.45 step/s, lr: 0.0000198211
global step 2924, epoch: 5, batch: 368, loss: 0.04836, loss_adv: 0.06173, speed: 0.45 step/s, lr: 0.0000198210
global step 2925, epoch: 5, batch: 369, loss: 0.02088, loss_adv: 0.03816, speed: 0.45 step/s, lr: 0.0000198210
global step 2926, epoch: 5, batch: 370, loss: 0.02281, loss_adv: 0.03618, speed: 0.45 step/s, lr: 0.0000198209
global step 2927, epoch: 5, batch: 371, loss: 0.01915, loss_adv: 0.02366, speed: 0.45 step/s, lr: 0.0000198208
global step 2928, epoch: 5, batch: 372, loss: 0.06333, loss_adv: 0.07330, speed: 0.45 step/s, lr: 0.0000198208
global step 2929, epoch: 5, batch: 373, loss: 0.11742, loss_adv: 0.12656, speed: 0.45 step/s, lr: 0.0000198207
global step 2930, epoch: 5, batch: 374, loss: 0.05442, loss_adv: 0.07589, speed: 0.45 step/s, lr: 0.0000198207
global step 2931, epoch: 5, batch: 375, loss: 0.06680, loss_adv: 0.08510, speed: 0.45 step/s, lr: 0.0000198206
global step 2932, epoch: 5, batch: 376, loss: 0.14179, loss_adv: 0.15751, speed: 0.45 step/s, lr: 0.0000198205
global step 2933, epoch: 5, batch: 377, loss: 0.03128, loss_adv: 0.03839, speed: 0.45 step/s, lr: 0.0000198205
global step 2934, epoch: 5, batch: 378, loss: 0.08356, loss_adv: 0.09359, speed: 0.45 step/s, lr: 0.0000198204
global step 2935, epoch: 5, batch: 379, loss: 0.31965, loss_adv: 0.33607, speed: 0.45 step/s, lr: 0.0000198203
global step 2936, epoch: 5, batch: 380, loss: 0.08043, loss_adv: 0.09264, speed: 0.45 step/s, lr: 0.0000198203
global step 2937, epoch: 5, batch: 381, loss: 0.11079, loss_adv: 0.12732, speed: 0.45 step/s, lr: 0.0000198202
global step 2938, epoch: 5, batch: 382, loss: 0.11542, loss_adv: 0.12934, speed: 0.45 step/s, lr: 0.0000198202
global step 2939, epoch: 5, batch: 383, loss: 0.14582, loss_adv: 0.16705, speed: 0.45 step/s, lr: 0.0000198201
global step 2940, epoch: 5, batch: 384, loss: 0.18885, loss_adv: 0.21349, speed: 0.45 step/s, lr: 0.0000198200
global step 2941, epoch: 5, batch: 385, loss: 0.22460, loss_adv: 0.25918, speed: 0.45 step/s, lr: 0.0000198200
global step 2942, epoch: 5, batch: 386, loss: 0.28023, loss_adv: 0.30476, speed: 0.45 step/s, lr: 0.0000198199
global step 2943, epoch: 5, batch: 387, loss: 0.24205, loss_adv: 0.26503, speed: 0.45 step/s, lr: 0.0000198199
global step 2944, epoch: 5, batch: 388, loss: 0.46606, loss_adv: 0.49374, speed: 0.45 step/s, lr: 0.0000198198
global step 2945, epoch: 5, batch: 389, loss: 0.04501, loss_adv: 0.05612, speed: 0.45 step/s, lr: 0.0000198197
global step 2946, epoch: 5, batch: 390, loss: 0.21880, loss_adv: 0.23905, speed: 0.45 step/s, lr: 0.0000198197
global step 2947, epoch: 5, batch: 391, loss: 0.09564, loss_adv: 0.12898, speed: 0.45 step/s, lr: 0.0000198196
global step 2948, epoch: 5, batch: 392, loss: 0.14499, loss_adv: 0.17071, speed: 0.45 step/s, lr: 0.0000198196
global step 2949, epoch: 5, batch: 393, loss: 0.11194, loss_adv: 0.13150, speed: 0.45 step/s, lr: 0.0000198195
global step 2950, epoch: 5, batch: 394, loss: 0.06796, loss_adv: 0.11351, speed: 0.45 step/s, lr: 0.0000198194
global step 2951, epoch: 5, batch: 395, loss: 0.04342, loss_adv: 0.07210, speed: 0.45 step/s, lr: 0.0000198194
global step 2952, epoch: 5, batch: 396, loss: 0.32766, loss_adv: 0.37717, speed: 0.45 step/s, lr: 0.0000198193
global step 2953, epoch: 5, batch: 397, loss: 0.38132, loss_adv: 0.42221, speed: 0.45 step/s, lr: 0.0000198192
global step 2954, epoch: 5, batch: 398, loss: 0.08363, loss_adv: 0.12101, speed: 0.45 step/s, lr: 0.0000198192
global step 2955, epoch: 5, batch: 399, loss: 0.11285, loss_adv: 0.17148, speed: 0.45 step/s, lr: 0.0000198191
global step 2956, epoch: 5, batch: 400, loss: 0.05158, loss_adv: 0.07337, speed: 0.45 step/s, lr: 0.0000198191
global step 2957, epoch: 5, batch: 401, loss: 0.02468, loss_adv: 0.04346, speed: 0.45 step/s, lr: 0.0000198190
global step 2958, epoch: 5, batch: 402, loss: 0.03552, loss_adv: 0.05250, speed: 0.45 step/s, lr: 0.0000198189
global step 2959, epoch: 5, batch: 403, loss: 0.03582, loss_adv: 0.05021, speed: 0.45 step/s, lr: 0.0000198189
global step 2960, epoch: 5, batch: 404, loss: 0.02845, loss_adv: 0.03981, speed: 0.45 step/s, lr: 0.0000198188
global step 2961, epoch: 5, batch: 405, loss: 0.06961, loss_adv: 0.08993, speed: 0.45 step/s, lr: 0.0000198188
global step 2962, epoch: 5, batch: 406, loss: 0.07646, loss_adv: 0.11307, speed: 0.45 step/s, lr: 0.0000198187
global step 2963, epoch: 5, batch: 407, loss: 0.10987, loss_adv: 0.14786, speed: 0.45 step/s, lr: 0.0000198186
global step 2964, epoch: 5, batch: 408, loss: 0.02852, loss_adv: 0.05064, speed: 0.45 step/s, lr: 0.0000198186
global step 2965, epoch: 5, batch: 409, loss: 0.05307, loss_adv: 0.08322, speed: 0.45 step/s, lr: 0.0000198185
global step 2966, epoch: 5, batch: 410, loss: 0.07245, loss_adv: 0.09321, speed: 0.45 step/s, lr: 0.0000198184
global step 2967, epoch: 5, batch: 411, loss: 0.05518, loss_adv: 0.08978, speed: 0.45 step/s, lr: 0.0000198184
global step 2968, epoch: 5, batch: 412, loss: 0.08483, loss_adv: 0.13171, speed: 0.45 step/s, lr: 0.0000198183
global step 2969, epoch: 5, batch: 413, loss: 0.13410, loss_adv: 0.17809, speed: 0.45 step/s, lr: 0.0000198183
global step 2970, epoch: 5, batch: 414, loss: 0.08987, loss_adv: 0.12490, speed: 0.45 step/s, lr: 0.0000198182
global step 2971, epoch: 5, batch: 415, loss: 0.08694, loss_adv: 0.12182, speed: 0.45 step/s, lr: 0.0000198181
global step 2972, epoch: 5, batch: 416, loss: 0.05041, loss_adv: 0.07260, speed: 0.45 step/s, lr: 0.0000198181
global step 2973, epoch: 5, batch: 417, loss: 0.23573, loss_adv: 0.26000, speed: 0.45 step/s, lr: 0.0000198180
global step 2974, epoch: 5, batch: 418, loss: 0.07928, loss_adv: 0.09162, speed: 0.45 step/s, lr: 0.0000198180
global step 2975, epoch: 5, batch: 419, loss: 0.08678, loss_adv: 0.11300, speed: 0.45 step/s, lr: 0.0000198179
global step 2976, epoch: 5, batch: 420, loss: 0.10491, loss_adv: 0.12498, speed: 0.45 step/s, lr: 0.0000198178
global step 2977, epoch: 5, batch: 421, loss: 0.11317, loss_adv: 0.13192, speed: 0.45 step/s, lr: 0.0000198178
global step 2978, epoch: 5, batch: 422, loss: 0.07644, loss_adv: 0.08681, speed: 0.45 step/s, lr: 0.0000198177
global step 2979, epoch: 5, batch: 423, loss: 0.06297, loss_adv: 0.06787, speed: 0.45 step/s, lr: 0.0000198177
global step 2980, epoch: 5, batch: 424, loss: 0.07720, loss_adv: 0.08289, speed: 0.45 step/s, lr: 0.0000198176
global step 2981, epoch: 5, batch: 425, loss: 0.08963, loss_adv: 0.09877, speed: 0.45 step/s, lr: 0.0000198175
